iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
80,22.733062028884888,680.7144744303162,787.3721321905912,3348.905128068051,-13.111267008382821,48.5,207.9174583890917,0.05,0.9150710105895996,14.151979684829712,0.025104633,0.02406403,483.7544026932685,48.5,40000,18.48375153541565,0.3081619367095454,0.24733844334611238,994.397368367213,64.0
81,18.074567794799805,616.8771692787809,833.466295441494,3419.6276065644984,-7.218276522034068,41.5,207.40644594638047,0.05,0.027041196823120117,0.5256040096282959,0.025055781,0.024307596,497.0666793518198,41.5,40000,10.400789499282837,0.29948982805315866,0.24367734027706414,1068.1672494691622,60.0
82,18.635003805160522,740.353216410776,798.8251727159205,3587.4705587163307,-5.72014003092637,53.5,208.39695523398558,0.05,0.042455196380615234,0.6514778137207031,0.024846401,0.023843758,521.3953330577154,53.5,40000,4.419870615005493,0.30419179360782467,0.24870435313498657,1231.7807811148252,72.0
83,21.776983499526978,794.9013359244015,785.7504634697345,3134.0281309456414,-5.038721577643066,57.0,208.028457768028,0.05,0.028647184371948242,0.571202278137207,0.024972899,0.024130283,548.7459333443841,57.0,40000,30.4982693195343,0.27176408529014046,0.21969210614687848,1139.591844873807,76.0
84,19.72385025024414,849.3090287854197,815.1635526190714,2938.579736377334,-6.452536024520972,60.0,205.1591750908617,0.05,0.07678031921386719,0.6059403419494629,0.025184343,0.024251642,578.8022428884876,60.0,40000,4.517008304595947,0.24393606277287547,0.1882884902281631,1062.4267006701857,76.0
85,19.65351700782776,718.8986997725577,777.7720951772416,3374.5396796923965,-9.448921043732543,54.0,211.2018549105501,0.05,0.03690624237060547,0.6097044944763184,0.025157724,0.023743333,592.8118885768947,54.0,40000,38.47955369949341,0.27950729954348774,0.2228857031779215,1226.517403659126,68.0
86,19.9475154876709,748.0516640391922,865.2031350059447,3488.978241802959,-13.355833289079872,52.0,210.1108646177337,0.05,0.04019451141357422,0.6111085414886475,0.025371723,0.023998687,608.3358661231244,52.0,40000,58.4872772693634,0.3011786788603901,0.23511321678080152,1495.9983103322813,84.0
87,22.15269637107849,905.226716663534,899.9121812379507,3873.0961811323245,-5.706827737405493,60.5,211.78545097221448,0.05,0.4057025909423828,6.0516345500946045,0.025021901,0.023426507,638.0249511771655,60.5,40000,52.74203944206238,0.28102055325573416,0.2229492986226716,1432.1492123815292,76.0
88,21.29783010482788,931.0646366644039,889.126021801937,3358.6357247204887,-5.14622579107669,59.5,215.48873030413907,0.05,0.9666812419891357,13.169584512710571,0.024863297,0.02324201,667.3289197258894,59.5,40000,33.49352192878723,0.2718471539815199,0.21367754451864968,1556.792596353244,80.0
89,21.620128870010376,1070.250463172835,982.2236330151305,3492.829118102429,-14.187014222945525,64.5,211.81751079039097,0.05,0.0317838191986084,0.8203790187835693,0.02513421,0.023232391,707.621074070584,64.5,40000,25.14682912826538,0.24375398175439453,0.18892154819495635,1346.4264467680634,72.0
90,23.216637134552002,1015.8831740138468,941.8684331783049,3584.9197605482195,-7.282143626256976,63.5,215.6191475954457,0.05,0.028109073638916016,0.5612118244171143,0.025114711,0.023097472,738.4472840649103,63.5,40000,4.479360103607178,0.2157832073079458,0.1750645699879582,1450.7943293943986,80.0
91,23.17357325553894,1064.6314220154215,955.9784537956673,3800.194151532915,-9.996882858818557,67.5,209.63407682688828,0.05,0.032549381256103516,1.3364133834838867,0.02506459,0.023996074,771.0656978599615,67.5,40000,8.559341669082642,0.21614735502111276,0.17917647598680175,1213.34731896118,68.0
